#sample	scf_id	pos	depth
s3	s3	5174	31
s3	s3	5175	50
s3	s3	5176	47
s3	s3	5177	1
s3	s3	5178	31
s3	s3	5179	14
s3	s3	5180	17
s3	s3	5181	39
s3	s3	5182	11
s3	s3	5183	49
s3	s3	5184	2
s3	s3	5185	15
s3	s3	5186	39
s3	s3	5187	49
s3	s3	5188	35
s3	s3	5189	41
s3	s3	5190	35
s3	s3	5191	29
s3	s3	5192	35
s3	s3	5193	3
s3	s3	5194	44
s3	s3	5195	31
s3	s3	5196	10
s3	s3	5197	33
s3	s3	5198	1
s3	s3	5199	50
s3	s3	5200	17
s3	s3	5201	37
s3	s3	5202	21
s3	s3	5203	42
s3	s3	5204	23
s3	s3	5205	47
s3	s3	5206	39
s3	s3	5207	13
s3	s3	5208	21
s3	s3	5209	21
s3	s3	5210	18
s3	s3	5211	46
s3	s3	5212	36
s3	s3	5213	39
s3	s3	5214	36
s3	s3	5215	33
s3	s3	5216	43
s3	s3	5217	31
s3	s3	5218	6
s3	s3	5219	5
s3	s3	5220	3
s3	s3	5221	42
s3	s3	5222	13
s3	s3	5223	20
s3	s3	5224	44
s3	s3	5225	9
s3	s3	5226	47
s3	s3	5227	49
s3	s3	5228	44
s3	s3	5229	33
s3	s3	5230	33
s3	s3	5231	44
s3	s3	5232	14
s3	s3	5233	25
s3	s3	5234	25
s3	s3	5235	11
s3	s3	5236	3
s3	s3	5237	11
s3	s3	5238	50
s3	s3	5239	20
s3	s3	5240	3
s3	s3	5241	15
s3	s3	5242	41
s3	s3	5243	9
s3	s3	5244	27
s3	s3	5245	49
s3	s3	5246	1
s3	s3	5247	33
s3	s3	5248	4
s3	s3	5249	14
s3	s3	5250	1
s3	s3	5251	18
s3	s3	5252	12
s3	s3	5253	27
s3	s3	5254	49
s3	s3	5255	21
s3	s3	5256	4
s3	s3	5257	13
s3	s3	5258	49
s3	s3	5259	46
s3	s3	5260	39
s3	s3	5261	22
s3	s3	5262	28
s3	s3	5263	50
s3	s3	5264	13
s3	s3	5265	46
s3	s3	5266	48
s3	s3	5267	40
s3	s3	5268	20
s3	s3	5269	27
s3	s3	5270	27
s3	s3	5271	13
s3	s3	5272	38
s3	s3	5273	12
s3	s3	5274	33
s3	s3	5275	29
s3	s3	5276	3
s3	s3	5277	35
s3	s3	5278	8
s3	s3	5279	34
s3	s3	5280	3
s3	s3	5281	34
s3	s3	5282	23
s3	s3	5283	26
s3	s3	5284	37
s3	s3	5285	43
s3	s3	5286	19
s3	s3	5287	17
s3	s3	5288	38
s3	s3	5289	26
s3	s3	5290	40
s3	s3	5291	27
s3	s3	5292	28
s3	s3	5293	33
s3	s3	5294	46
s3	s3	5295	43
s3	s3	5296	35
s3	s3	5297	17
s3	s3	5298	26
s3	s3	5299	28
s3	s3	5300	31
s3	s3	5301	47
s3	s3	5302	12
s3	s3	5303	16
s3	s3	5304	27
s3	s3	5305	26
s3	s3	5306	26
s3	s3	5307	3
s3	s3	5308	13
s3	s3	5309	48
s3	s3	5310	36
s3	s3	5311	40
s3	s3	5312	20
s3	s3	5313	6
s3	s3	5314	47
s3	s3	5315	21
s3	s3	5316	3
s3	s3	5317	43
s3	s3	5318	25
s3	s3	5319	47
s3	s3	5320	18
s3	s3	5321	38
s3	s3	5322	3
s3	s3	5323	29
s3	s3	5324	26
s3	s3	5325	36
s3	s3	5326	3
s3	s3	5327	22
s3	s3	5328	25
s3	s3	5329	20
s3	s3	5330	38
s3	s3	5331	42
s3	s3	5332	38
s3	s3	5333	40
s3	s3	5334	1
s3	s3	5335	27
s3	s3	5336	10
s3	s3	5337	12
s3	s3	5338	30
s3	s3	5339	19
s3	s3	5340	24
s3	s3	5341	13
s3	s3	5342	22
s3	s3	5343	13
s3	s3	5344	27
s3	s3	5345	12
s3	s3	5346	49
s3	s3	5347	4
s3	s3	5348	28
s3	s3	5349	26
s3	s3	5350	50
s3	s3	5351	46
s3	s3	5352	28
s3	s3	5353	36
s3	s3	5354	17
s3	s3	5355	11
s3	s3	5356	29
s3	s3	5357	12
s3	s3	5358	8
s3	s3	5359	9
s3	s3	5360	38
s3	s3	5361	29
s3	s3	5362	41
s3	s3	5363	47
s3	s3	5364	23
s3	s3	5365	17
s3	s3	5366	22
s3	s3	5367	41
s3	s3	5368	10
s3	s3	5369	22
s3	s3	5370	18
s3	s3	5371	33
s3	s3	5372	46
s3	s3	5373	18
s3	s3	5374	43
s3	s3	5375	45
s3	s3	5376	28
s3	s3	5377	4
s3	s3	5378	4
s3	s3	5379	44
s3	s3	5380	6
s3	s3	5381	40
s3	s3	5382	12
s3	s3	5383	42
s3	s3	5384	8
s3	s3	5385	18
s3	s3	5386	49
s3	s3	5387	20
s3	s3	5388	19
s3	s3	5389	46
s3	s3	5390	37
s3	s3	5391	16
s3	s3	5392	10
s3	s3	5393	9
s3	s3	5394	48
s3	s3	5395	43
s3	s3	5396	4
s3	s3	5397	2
s3	s3	5398	42
s3	s3	5399	25
s3	s3	5400	9
s3	s3	5401	3
s3	s3	5402	46
s3	s3	5403	46
s3	s3	5404	24
s3	s3	5405	10
s3	s3	5406	43
s3	s3	5407	4
s3	s3	5408	25
s3	s3	5409	49
s3	s3	5410	14
s3	s3	5411	16
s3	s3	5412	10
s3	s3	5413	6
s3	s3	5414	1
s3	s3	5415	47
s3	s3	5416	10
s3	s3	5417	37
s3	s3	5418	11
s3	s3	5419	23
s3	s3	5420	34
s3	s3	5421	31
s3	s3	5422	23
s3	s3	5423	18
s3	s3	5424	30
s3	s3	5425	10
s3	s3	5426	40
s3	s3	5427	41
s3	s3	5428	23
s3	s3	5429	44
s3	s3	5430	30
s3	s3	5431	17
s3	s3	5432	36
s3	s3	5433	7
s3	s3	5434	11
s3	s3	5435	19
s3	s3	5436	25
s3	s3	5437	39
s3	s3	5438	30
s3	s3	5439	14
s3	s3	5440	8
s3	s3	5441	17
s3	s3	5442	20
s3	s3	5443	32
s3	s3	5444	50
s3	s3	5445	35
s3	s3	5446	47
s3	s3	5447	19
s3	s3	5448	28
s3	s3	5449	43
s3	s3	5450	13
s3	s3	5451	36
s3	s3	5452	10
s3	s3	5453	15
s3	s3	5454	31
s3	s3	5455	11
s3	s3	5456	16
s3	s3	5457	28
s3	s3	5458	37
s3	s3	5459	21
s3	s3	5460	16
s3	s3	5461	32
s3	s3	5462	24
s3	s3	5463	48
s3	s3	5464	9
s3	s3	5465	42
s3	s3	5466	41
s3	s3	5467	3
s3	s3	5468	1
s3	s3	5469	35
s3	s3	5470	34
s3	s3	5471	27
s3	s3	5472	43
s3	s3	5473	10
s3	s3	5474	16
s3	s3	5475	45
s3	s3	5476	34
s3	s3	5477	36
s3	s3	5478	7
s3	s3	5479	21
s3	s3	5480	26
s3	s3	5481	30
s3	s3	5482	50
s3	s3	5483	27
s3	s3	5484	38
s3	s3	5485	37
s3	s3	5486	13
s3	s3	5487	40
s3	s3	5488	38
s3	s3	5489	36
s3	s3	5490	37
s3	s3	5491	43
s3	s3	5492	50
s3	s3	5493	42
s3	s3	5494	12
s3	s3	5495	14
s3	s3	5496	2
s3	s3	5497	48
s3	s3	5498	41
s3	s3	5499	13
s3	s3	5500	39
s3	s3	5501	18
s3	s3	5502	11
s3	s3	5503	23
s3	s3	5504	35
s3	s3	5505	44
s3	s3	5506	5
s3	s3	5507	15
s3	s3	5508	29
s3	s3	5509	32
s3	s3	5510	22
s3	s3	5511	13
s3	s3	5512	38
s3	s3	5513	45
s3	s3	5514	10
s3	s3	5515	49
s3	s3	5516	32
s3	s3	5517	32
s3	s3	5518	24
s3	s3	5519	21
s3	s3	5520	23
s3	s3	5521	26
s3	s3	5522	8
s3	s3	5523	22
s3	s3	5524	35
s3	s3	5525	36
s3	s3	5526	44
s3	s3	5527	9
s3	s3	5528	21
s3	s3	5529	20
s3	s3	5530	50
s3	s3	5531	33
s3	s3	5532	37
s3	s3	5533	8
s3	s3	5534	6
s3	s3	5535	25
s3	s3	5536	25
s3	s3	5537	38
s3	s3	5538	21
s3	s3	5539	50
s3	s3	5540	25
s3	s3	5541	33
s3	s3	5542	27
s3	s3	5543	45
s3	s3	5544	34
s3	s3	5545	15
s3	s3	5546	18
s3	s3	5547	14
s3	s3	5548	4
s3	s3	5549	9
s3	s3	5550	4
s3	s3	5551	10
s3	s3	5552	35
s3	s3	5553	41
s3	s3	5554	36
s3	s3	5555	40
s3	s3	5556	24
s3	s3	5557	32
s3	s3	5558	15
s3	s3	5559	14
s3	s3	5560	44
s3	s3	5561	29
s3	s3	5562	21
s3	s3	5563	18
s3	s3	5564	13
s3	s3	5565	31
s3	s3	5566	41
s3	s3	5567	12
s3	s3	5568	50
s3	s3	5569	12
s3	s3	5570	22
s3	s3	5571	39
s3	s3	5572	11
s3	s3	5573	38
s3	s3	5574	40
s3	s3	5575	31
s3	s3	5576	41
s3	s3	5577	3
s3	s3	5578	26
s3	s3	5579	34
s3	s3	5580	33
s3	s3	5581	1
s3	s3	5582	26
s3	s3	5583	30
s3	s3	5584	41
s3	s3	5585	17
s3	s3	5586	41
s3	s3	5587	1
s3	s3	5588	49
s3	s3	5589	21
s3	s3	5590	21
s3	s3	5591	14
s3	s3	5592	11
s3	s3	5593	17
s3	s3	5594	16
s3	s3	5595	25
s3	s3	5596	49
s3	s3	5597	31
s3	s3	5598	25
s3	s3	5599	49
s3	s3	5600	18
s3	s3	5601	12
s3	s3	5602	3
s3	s3	5603	36
s3	s3	5604	26
s3	s3	5605	10
s3	s3	5606	11
s3	s3	5607	38
s3	s3	5608	25
s3	s3	5609	33
s3	s3	5610	40
s3	s3	5611	45
s3	s3	5612	16
s3	s3	5613	45
s3	s3	5614	14
s3	s3	5615	32
s3	s3	5616	20
s3	s3	5617	46
s3	s3	5618	39
s3	s3	5619	14
s3	s3	5620	4
s3	s3	5621	50
s3	s3	5622	50
s3	s3	5623	49
s3	s3	5624	45
s3	s3	5625	24
s3	s3	5626	35
s3	s3	5627	28
s3	s3	5628	24
s3	s3	5629	44
s3	s3	5630	25
s3	s3	5631	5
s3	s3	5632	31
s3	s3	5633	8
s3	s3	5634	42
s3	s3	5635	33
s3	s3	5636	27
s3	s3	5637	1
s3	s3	5638	43
s3	s3	5639	13
s3	s3	5640	2
s3	s3	5641	44
s3	s3	5642	28
s3	s3	5643	19
s3	s3	5644	40
s3	s3	5645	22
s3	s3	5646	8
s3	s3	5647	13
s3	s3	5648	18
s3	s3	5649	12
s3	s3	5650	32
s3	s3	5651	25
s3	s3	5652	23
s3	s3	5653	1
s3	s3	5654	20
s3	s3	5655	49
s3	s3	5656	37
s3	s3	5657	39
s3	s3	5658	32
s3	s3	5659	23
s3	s3	5660	26
s3	s3	5661	38
s3	s3	5662	34
s3	s3	5663	12
s3	s3	5664	44
s3	s3	5665	26
s3	s3	5666	35
s3	s3	5667	48
s3	s3	5668	12
s3	s3	5669	23
s3	s3	5670	18
s3	s3	5671	12
s3	s3	5672	34
s3	s3	5673	29
s3	s3	5674	41
s3	s3	5675	14
s3	s3	5676	39
s3	s3	5677	42
s3	s3	5678	10
s3	s3	5679	25
s3	s3	5680	6
s3	s3	5681	7
s3	s3	5682	47
s3	s3	5683	14
s3	s3	5684	16
s3	s3	5685	41
s3	s3	5686	31
s3	s3	5687	31
s3	s3	5688	29
s3	s3	5689	6
s3	s3	5690	17
s3	s3	5691	28
s3	s3	5692	10
s3	s3	5693	22
s3	s3	5694	48
s3	s3	5695	6
s3	s3	5696	11
s3	s3	5697	12
s3	s3	5698	32
s3	s3	5699	13
s3	s3	5700	29
s3	s3	5701	38
s3	s3	5702	20
s3	s3	5703	17
s3	s3	5704	28
s3	s3	5705	5
s3	s3	5706	28
s3	s3	5707	14
s3	s3	5708	29
s3	s3	5709	12
s3	s3	5710	35
s3	s3	5711	15
s3	s3	5712	12
s3	s3	5713	36
s3	s3	5714	9
s3	s3	5715	5
s3	s3	5716	45
s3	s3	5717	24
s3	s3	5718	43
s3	s3	5719	9
s3	s3	5720	50
s3	s3	5721	18
s3	s3	5722	9
s3	s3	5723	41
s3	s3	5724	8
s3	s3	5725	6
s3	s3	5726	23
s3	s3	5727	20
s3	s3	5728	6
s3	s3	5729	26
s3	s3	5730	15
s3	s3	5731	35
s3	s3	5732	25
s3	s3	5733	17
s3	s3	5734	47
s3	s3	5735	15
s3	s3	5736	28
s3	s3	5737	16
s3	s3	5738	12
s3	s3	5739	23
s3	s3	5740	4
s3	s3	5741	49
s3	s3	5742	40
s3	s3	5743	25
s3	s3	5744	24
s3	s3	5745	47
s3	s3	5746	16
s3	s3	5747	3
s3	s3	5748	14
s3	s3	5749	39
s3	s3	5750	8
s3	s3	5751	44
s3	s3	5752	36
s3	s3	5753	6
s3	s3	5754	12
s3	s3	5755	31
s3	s3	5756	49
s3	s3	5757	11
s3	s3	5758	45
s3	s3	5759	2
s3	s3	5760	27
s3	s3	5761	43
s3	s3	5762	6
s3	s3	5763	13
s3	s3	5764	36
s3	s3	5765	24
s3	s3	5766	46
s3	s3	5767	7
s3	s3	5768	19
s3	s3	5769	41
s3	s3	5770	38
s3	s3	5771	12
s3	s3	5772	23
s3	s3	5773	42
s3	s3	5774	44
s3	s3	5775	47
s3	s3	5776	3
s3	s3	5777	1
s3	s3	5778	8
s3	s3	5779	35
s3	s3	5780	48
s3	s3	5781	38
s3	s3	5782	13
s3	s3	5783	41
s3	s3	5784	31
s3	s3	5785	36
s3	s3	5786	38
s3	s3	5787	30
s3	s3	5788	22
s3	s3	5789	50
s3	s3	5790	11
s3	s3	5791	38
s3	s3	5792	48
s3	s3	5793	16
s3	s3	5794	20
s3	s3	5795	1
s3	s3	5796	11
s3	s3	5797	12
s3	s3	5798	27
s3	s3	5799	34
s3	s3	5800	38
s3	s3	5801	36
s3	s3	5802	44
s3	s3	5803	31
s3	s3	5804	13
s3	s3	5805	11
s3	s3	5806	11
s3	s3	5807	31
s3	s3	5808	50
s3	s3	5809	22
s3	s3	5810	9
s3	s3	5811	41
s3	s3	5812	23
s3	s3	5813	14
s3	s3	5814	14
s3	s3	5815	29
s3	s3	5816	45
s3	s3	5817	40
s3	s3	5818	12
s3	s3	5819	36
s3	s3	5820	29
s3	s3	5821	3
s3	s3	5822	35
s3	s3	5823	7
s3	s3	5824	24
s3	s3	5825	29
s3	s3	5826	16
s3	s3	5827	45
s3	s3	5828	34
s3	s3	5829	32
s3	s3	5830	49
s3	s3	5831	3
s3	s3	5832	35
s3	s3	5833	11
s3	s3	5834	10
s3	s3	5835	19
s3	s3	5836	33
s3	s3	5837	1
s3	s3	5838	25
s3	s3	5839	5
s3	s3	5840	8
s3	s3	5841	45
s3	s3	5842	12
s3	s3	5843	47
s3	s3	5844	18
s3	s3	5845	44
s3	s3	5846	2
s3	s3	5847	48
s3	s3	5848	16
s3	s3	5849	11
s3	s3	5850	1
s3	s3	5851	7
s3	s3	5852	20
s3	s3	5853	33
s3	s3	5854	33
s3	s3	5855	28
s3	s3	5856	44
s3	s3	5857	43
s3	s3	5858	26
s3	s3	5859	46
s3	s3	5860	16
s3	s3	5861	32
s3	s3	5862	21
s3	s3	5863	6
s3	s3	5864	31
s3	s3	5865	25
s3	s3	5866	24
s3	s3	5867	37
s3	s3	5868	5
s3	s3	5869	31
s3	s3	5870	47
s3	s3	5871	45
s3	s3	5872	15
s3	s3	5873	10
s3	s3	5874	7
s3	s3	5875	47
s3	s3	5876	43
s3	s3	5877	13
s3	s3	5878	17
s3	s3	5879	28
s3	s3	5880	20
s3	s3	5881	11
s3	s3	5882	30
s3	s3	5883	38
s3	s3	5884	43
s3	s3	5885	15
s3	s3	5886	35
s3	s3	5887	31
s3	s3	5888	48
s3	s3	5889	1
s3	s3	5890	34
s3	s3	5891	50
s3	s3	5892	35
s3	s3	5893	31
s3	s3	5894	33
s3	s3	5895	8
s3	s3	5896	43
s3	s3	5897	10
s3	s3	5898	32
s3	s3	5899	7
s3	s3	5900	19
s3	s3	5901	3
s3	s3	5902	40
s3	s3	5903	25
s3	s3	5904	34
s3	s3	5905	35
s3	s3	5906	47
s3	s3	5907	21
s3	s3	5908	19
s3	s3	5909	15
s3	s3	5910	4
s3	s3	5911	6
s3	s3	5912	41
s3	s3	5913	10
s3	s3	5914	19
s3	s3	5915	45
s3	s3	5916	50
s3	s3	5917	10
s3	s3	5918	49
s3	s3	5919	35
s3	s3	5920	22
s3	s3	5921	19
s3	s3	5922	30
s3	s3	5923	38
s3	s3	5924	23
s3	s3	5925	23
s3	s3	5926	22
s3	s3	5927	34
s3	s3	5928	42
s3	s3	5929	47
s3	s3	5930	7
s3	s3	5931	33
s3	s3	5932	23
s3	s3	5933	7
s3	s3	5934	34
s3	s3	5935	18
s3	s3	5936	23
s3	s3	5937	14
s3	s3	5938	5
s3	s3	5939	23
s3	s3	5940	8
s3	s3	5941	9
s3	s3	5942	24
s3	s3	5943	48
s3	s3	5944	16
s3	s3	5945	34
s3	s3	5946	50
s3	s3	5947	35
s3	s3	5948	41
s3	s3	5949	44
s3	s3	5950	19
s3	s3	5951	50
s3	s3	5952	12
s3	s3	5953	23
s3	s3	5954	30
s3	s3	5955	31
s3	s3	5956	47
s3	s3	5957	11
s3	s3	5958	31
s3	s3	5959	20
s3	s3	5960	32
s3	s3	5961	27
s3	s3	5962	26
s3	s3	5963	17
s3	s3	5964	22
s3	s3	5965	48
s3	s3	5966	24
s3	s3	5967	42
s3	s3	5968	24
s3	s3	5969	49
s3	s3	5970	7
s3	s3	5971	15
s3	s3	5972	41
s3	s3	5973	47
s3	s3	5974	14
s3	s3	5975	25
s3	s3	5976	45
s3	s3	5977	6
s3	s3	5978	37
s3	s3	5979	23
s3	s3	5980	43
s3	s3	5981	21
s3	s3	5982	8
s3	s3	5983	12
s3	s3	5984	24
s3	s3	5985	29
s3	s3	5986	32
s3	s3	5987	49
s3	s3	5988	17
s3	s3	5989	27
s3	s3	5990	33
s3	s3	5991	28
s3	s3	5992	34
s3	s3	5993	32
s3	s3	5994	12
s3	s3	5995	35
s3	s3	5996	8
s3	s3	5997	1
s3	s3	5998	7
s3	s3	5999	36
s3	s3	6000	15
s3	s3	6001	45
s3	s3	6002	34
s3	s3	6003	42
s3	s3	6004	25
s3	s3	6005	12
s3	s3	6006	11
s3	s3	6007	37
s3	s3	6008	16
s3	s3	6009	33
s3	s3	6010	35
s3	s3	6011	26
s3	s3	6012	20
s3	s3	6013	27
s3	s3	6014	28
s3	s3	6015	5
s3	s3	6016	29
s3	s3	6017	42
s3	s3	6018	18
s3	s3	6019	49
s3	s3	6020	50
s3	s3	6021	41
s3	s3	6022	48
s3	s3	6023	42
s3	s3	6024	27
s3	s3	6025	11
s3	s3	6026	1
s3	s3	6027	33
s3	s3	6028	50
s3	s3	6029	24
s3	s3	6030	27
s3	s3	6031	2
s3	s3	6032	45
s3	s3	6033	39
s3	s3	6034	45
s3	s3	6035	26
s3	s3	6036	22
s3	s3	6037	38
s3	s3	6038	23
s3	s3	6039	42
s3	s3	6040	36
s3	s3	6041	5
s3	s3	6042	43
s3	s3	6043	15
s3	s3	6044	25
s3	s3	6045	24
s3	s3	6046	35
s3	s3	6047	18
s3	s3	6048	50
s3	s3	6049	28
s3	s3	6050	45
s3	s3	6051	38
s3	s3	6052	21
s3	s3	6053	21
s3	s3	6054	47
s3	s3	6055	2
s3	s3	6056	15
s3	s3	6057	16
s3	s3	6058	12
s3	s3	6059	38
s3	s3	6060	33
s3	s3	6061	24
s3	s3	6062	33
s3	s3	6063	41
s3	s3	6064	24
s3	s3	6065	27
s3	s3	6066	37
s3	s3	6067	7
s3	s3	6068	1
s3	s3	6069	9
s3	s3	6070	33
s3	s3	6071	43
s3	s3	6072	18
s3	s3	6073	30
s3	s3	6074	2
s3	s3	6075	45
s3	s3	6076	47
s3	s3	6077	5
s3	s3	6078	42
s3	s3	6079	6
s3	s3	6080	5
s3	s3	6081	23
s3	s3	6082	8
s3	s3	6083	26
s3	s3	6084	30
s3	s3	6085	16
s3	s3	6086	45
s3	s3	6087	36
s3	s3	6088	21
s3	s3	6089	8
s3	s3	6090	39
s3	s3	6091	43
s3	s3	6092	37
s3	s3	6093	20
s3	s3	6094	28
s3	s3	6095	24
s3	s3	6096	25
s3	s3	6097	32
s3	s3	6098	40
s3	s3	6099	31
s3	s3	6100	5
s3	s3	6101	10
s3	s3	6102	41
s3	s3	6103	6
s3	s3	6104	40
s3	s3	6105	25
s3	s3	6106	32
s3	s3	6107	39
s3	s3	6108	24
s3	s3	6109	5
s3	s3	6110	4
s3	s3	6111	3
s3	s3	6112	11
s3	s3	6113	7
s3	s3	6114	23
s3	s3	6115	45
s3	s3	6116	45
s3	s3	6117	38
s3	s3	6118	36
s3	s3	6119	17
s3	s3	6120	26
s3	s3	6121	2
s3	s3	6122	9
s3	s3	6123	9
s3	s3	6124	1
s3	s3	6125	10
s3	s3	6126	22
s3	s3	6127	19
s3	s3	6128	50
s3	s3	6129	9
s3	s3	6130	23
s3	s3	6131	35
s3	s3	6132	33
s3	s3	6133	2
s3	s3	6134	35
s3	s3	6135	42
s3	s3	6136	26
s3	s3	6137	13
s3	s3	6138	49
s3	s3	6139	47
s3	s3	6140	24
s3	s3	6141	12
s3	s3	6142	25
s3	s3	6143	37
s3	s3	6144	10
s3	s3	6145	50
s3	s3	6146	23
s3	s3	6147	8
s3	s3	6148	22
s3	s3	6149	34
s3	s3	6150	46
s3	s3	6151	25
s3	s3	6152	34
s3	s3	6153	44
s3	s3	6154	50
s3	s3	6155	39
s3	s3	6156	30
s3	s3	6157	15
s3	s3	6158	40
s3	s3	6159	11
s3	s3	6160	39
s3	s3	6161	27
s3	s3	6162	12
s3	s3	6163	50
s3	s3	6164	36
s3	s3	6165	43
s3	s3	6166	23
s3	s3	6167	33
s3	s3	6168	4
s3	s3	6169	45
s3	s3	6170	13
s3	s3	6171	19
s3	s3	6172	5
s3	s3	6173	44
s3	s3	6174	28
s3	s3	6175	16
s3	s3	6176	19
s3	s3	6177	2
s3	s3	6178	49
s3	s3	6179	7
s3	s3	6180	28
s3	s3	6181	32
s3	s3	6182	6
s3	s3	6183	5
s3	s3	6184	10
s3	s3	6185	31
s3	s3	6186	11
s3	s3	6187	5
s3	s3	6188	15
s3	s3	6189	37
s3	s3	6190	16
s3	s3	6191	11
s3	s3	6192	44
s3	s3	6193	13
s3	s3	6194	48
s3	s3	6195	26
s3	s3	6196	12
s3	s3	6197	4
s3	s3	6198	29
s3	s3	6199	46
s3	s3	6200	43
s3	s3	6201	24
s3	s3	6202	38
s3	s3	6203	6
s3	s3	6204	39
s3	s3	6205	49
s3	s3	6206	47
s3	s3	6207	17
s3	s3	6208	31
s3	s3	6209	21
s3	s3	6210	17
s3	s3	6211	39
s3	s3	6212	5
s3	s3	6213	38
s3	s3	6214	33
s3	s3	6215	40
s3	s3	6216	9
s3	s3	6217	23
s3	s3	6218	4
s3	s3	6219	14
s3	s3	6220	6
s3	s3	6221	41
s3	s3	6222	32
s3	s3	6223	47
s3	s3	6224	12
s3	s3	6225	29
s3	s3	6226	16
s3	s3	6227	16
s3	s3	6228	44
s3	s3	6229	8
s3	s3	6230	13
s3	s3	6231	28
s3	s3	6232	46
s3	s3	6233	29
s3	s3	6234	19
s3	s3	6235	42
s3	s3	6236	12
s3	s3	6237	36
s3	s3	6238	45
s3	s3	6239	5
s3	s3	6240	38
s3	s3	6241	46
s3	s3	6242	16
s3	s3	6243	35
s3	s3	6244	33
s3	s3	6245	35
s3	s3	6246	34
s3	s3	6247	22
s3	s3	6248	11
s3	s3	6249	12
s3	s3	6250	47
s3	s3	6251	1
s3	s3	6252	30
s3	s3	6253	30
s3	s3	6254	38
s3	s3	6255	33
s3	s3	6256	31
s3	s3	6257	26
s3	s3	6258	33
s3	s3	6259	45
s3	s3	6260	30
s3	s3	6261	31
s3	s3	6262	7
s3	s3	6263	4
s3	s3	6264	37
s3	s3	6265	45
s3	s3	6266	32
s3	s3	6267	7
s3	s3	6268	24
s3	s3	6269	5
s3	s3	6270	17
s3	s3	6271	46
s3	s3	6272	49
s3	s3	6273	13
s3	s3	6274	6
s3	s3	6275	6
s3	s3	6276	15
s3	s3	6277	7
s3	s3	6278	5
s3	s3	6279	30
s3	s3	6280	44
s3	s3	6281	25
s3	s3	6282	7
s3	s3	6283	17
s3	s3	6284	43
s3	s3	6285	12
s3	s3	6286	45
s3	s3	6287	34
s3	s3	6288	17
s3	s3	6289	12
s3	s3	6290	8
s3	s3	6291	16
s3	s3	6292	45
s3	s3	6293	7
s3	s3	6294	12
s3	s3	6295	7
s3	s3	6296	46
s3	s3	6297	17
s3	s3	6298	22
s3	s3	6299	29
s3	s3	6300	40
s3	s3	6301	10
s3	s3	6302	35
s3	s3	6303	30
s3	s3	6304	29
s3	s3	6305	43
s3	s3	6306	4
s3	s3	6307	38
s3	s3	6308	2
s3	s3	6309	49
s3	s3	6310	15
s3	s3	6311	27
s3	s3	6312	25
s3	s3	6313	18
s3	s3	6314	47
s3	s3	6315	41
s3	s3	6316	32
s3	s3	6317	26
s3	s3	6318	49
s3	s3	6319	42
s3	s3	6320	31
s3	s3	6321	19
s3	s3	6322	14
s3	s3	6323	46
s3	s3	6324	11
s3	s3	6325	21
s3	s3	6326	23
s3	s3	6327	3
s3	s3	6328	17
s3	s3	6329	8
s3	s3	6330	34
s3	s3	6331	32
s3	s3	6332	23
s3	s3	6333	33
s3	s3	6334	26
s3	s3	6335	8
s3	s3	6336	6
s3	s3	6337	20
s3	s3	6338	16
s3	s3	6339	50
s3	s3	6340	41
s3	s3	6341	13
s3	s3	6342	2
s3	s3	6343	4
s3	s3	6344	37
s3	s3	6345	49
s3	s3	6346	49
s3	s3	6347	38
s3	s3	6348	21
s3	s3	6349	18
s3	s3	6350	4
s3	s3	6351	46
s3	s3	6352	18
s3	s3	6353	35
s3	s3	6354	15
s3	s3	6355	49
s3	s3	6356	35
s3	s3	6357	47
s3	s3	6358	49
s3	s3	6359	32
s3	s3	6360	26
s3	s3	6361	7
s3	s3	6362	34
s3	s3	6363	15
s3	s3	6364	48
s3	s3	6365	38
s3	s3	6366	18
s3	s3	6367	13
s3	s3	6368	8
s3	s3	6369	45
s3	s3	6370	38
s3	s3	6371	17
s3	s3	6372	39
s3	s3	6373	5
s3	s3	6374	49
s3	s3	6375	40
s3	s3	6376	31
s3	s3	6377	44
s3	s3	6378	39
s3	s3	6379	18
s3	s3	6380	28
s3	s3	6381	6
s3	s3	6382	7
s3	s3	6383	22
s3	s3	6384	22
s3	s3	6385	22
s3	s3	6386	9
s3	s3	6387	6
s3	s3	6388	25
s3	s3	6389	11
s3	s3	6390	12
s3	s3	6391	24
s3	s3	6392	32
s3	s3	6393	43
s3	s3	6394	39
s3	s3	6395	15
s3	s3	6396	34
s3	s3	6397	24
s3	s3	6398	5
s3	s3	6399	18
s3	s3	6400	33
s3	s3	6401	47
s3	s3	6402	19
s3	s3	6403	19
s3	s3	6404	2
s3	s3	6405	18
s3	s3	6406	26
s3	s3	6407	26
s3	s3	6408	13
s3	s3	6409	47
s3	s3	6410	34
s3	s3	6411	11
s3	s3	6412	25
s3	s3	6413	15
s3	s3	6414	15
s3	s3	6415	19
s3	s3	6416	30
s3	s3	6417	41
s3	s3	6418	24
s3	s3	6419	22
s3	s3	6420	34
s3	s3	6421	16
s3	s3	6422	23
s3	s3	6423	22
s3	s3	6424	10
s3	s3	6425	33
s3	s3	6426	30
s3	s3	6427	49
s3	s3	6428	4
s3	s3	6429	16
s3	s3	6430	42
s3	s3	6431	31
s3	s3	6432	6
s3	s3	6433	26
s3	s3	6434	20
s3	s3	6435	50
s3	s3	6436	47
s3	s3	6437	18
s3	s3	6438	28
s3	s3	6439	6
s3	s3	6440	15
s3	s3	6441	41
s3	s3	6442	39
s3	s3	6443	43
s3	s3	6444	5
